ID,Name,Age,CountryCode,Salary
38275,CGOCLTGORDVPMEFI,65,232,6817525.548734746
38276,PXTANRHSCJSCRXQOYKFU,28,351,6296427.466031154
38277,VLXIQGMNMURS,60,151,5434850.893025012
38278,WBVQQZFZBDZARVWV,92,74,4956836.19436385
38279,TCQWXDGXPXHE,82,195,5450171.419569566
38280,TCIWDXILZJLMEZ,53,36,8965805.465679895
38281,OYPSGFDBCVRFJOQNALQ,20,9,5057790.21088758
38282,VHRAESZBBXT,40,132,4525201.837569797
38283,HIBMLBCZBAUJSCOIAK,89,225,6280566.115943889
38284,ZAROXBWOKZEWTQTDC,72,415,9861995.472163094
38285,KJVLIZBGUEBYG,59,144,9138566.377698751
38286,OBALOUZTTR,57,117,2456122.799970025
38287,PCUNCNMDJPQNW,69,171,1569229.7803490076
38288,GLMKWIEWABDHHT,19,497,8060532.88864801
38289,AKBIFAFXUF,35,443,9562445.011279201
38290,ACOCYIUYCHGNCJIM,77,214,6594195.892372797
38291,LCPULKOVDH,69,464,4374631.647516786
38292,ISQIPTCYMMVKATRWSN,92,94,7882535.56669358
38293,TNLTEFIMHLME,36,240,5526221.844149136
38294,WSUHYOVFZPDEUURXTSB,42,63,5189546.306861631
38295,ZSOALDZYTDUTKYUPVQTM,63,250,5224496.332136264
38296,BXOVYDCVOZETFMGIIY,73,219,594875.251203758
38297,HGBOYBXGNZYATBHIUGO,65,347,9041429.028631827
38298,PDYMRYJYYHDUTJM,33,466,7947768.52925095
38299,FSFANLFKBKSXGTSK,28,5,329083.5494591153
38300,BEBIJUCCSDLOFNKOPBOZ,80,112,5313514.88175113
38301,JRTNYRSBENZCAG,24,254,8356054.25270519
38302,FZFZDZDNJYVJLS,19,7,2846799.5630433243
38303,WPGUOLSLDAFVRNIU,67,14,3984106.4066662383
38304,IVXHVVTRVLXQ,57,245,4328976.8907504445
38305,PCCNOWYRSLRVSLFSTSNM,51,366,6046731.0311640175
38306,TISPNKKBJBWMFFNDXEYK,25,46,724261.085196485
38307,TAYATQYAEOTJKOTXBWXW,89,488,677087.9464181031
38308,UFSVWQMLNLYEXHOO,74,308,9986828.30797753
38309,ISYAXMAUIHIQKTJR,49,365,5278840.918837079
38310,RGPTRZGSDWIYZMHAP,70,61,4043001.799476475
38311,AXFGVRRWTAO,98,39,4534989.786378343
38312,PIMBQAXLUGTIKBMQ,94,315,174364.13745066323
38313,AOGGKLJFEIIRCFHNGUU,18,232,4221929.585144004
38314,EOTNFWCVBGPLUISUAT,58,80,9575292.167042302
38315,BWFEAFGZBRNN,100,490,9937015.82520531
38316,PHHHMPVEGJL,69,2,2175375.8751824717
38317,SIDAYZEFMSGMGIVVGTK,37,238,1985491.8059377586
38318,XSKAWYUKPXP,82,138,7466097.420201675
38319,RZYKECEFZADYYJLNAC,66,82,3823180.442296805
38320,NWUYZQSFSEGKNWGVF,64,423,5534640.440297168
38321,XRAZNLQXQMXIHD,78,30,851744.2957126806
38322,ZFJNLKOXWDBR,65,241,8416157.856307985
38323,MJTJEWJHRJLJZQGLMWLS,62,357,3185903.482163817
38324,BGFFORSBPHOAWVXF,60,87,4102405.397648611
38325,MALVCUTOVMG,56,388,412864.43781541765
38326,WKHUXVHFQVOGDG,30,336,1685040.4204194734
38327,HVJLMTBSDVEYH,19,278,9477883.003258845
38328,FPNSTSXAAL,100,199,3332128.1662320904
38329,QRSUXVYRZKFW,78,332,6446174.178810581
38330,NFOFYTVIAUVJPMJMME,63,297,239834.63958684204
38331,VOYXYGXURFIMII,44,211,6799033.825477697
38332,RMYZEQIOXWSURSQVXX,22,358,5542096.670200558
38333,UAQSITVRIKCMPT,87,156,9475748.258087927
38334,TSSLIETVPWOLPSFTMAAD,59,365,4597295.831493825
38335,XQABATIIKVQPQLB,24,354,2997888.068414513
38336,AFZFPHARVTKTBEX,97,171,7274121.169827013
38337,ZGILWNYOYHMMYWVTYJ,85,138,4678104.2628847165
38338,SUMOHKIBVATTCJTU,18,113,5206774.06193441
38339,UNHDVBZCZISNXQAGGG,62,193,1422279.9507358721
38340,IGVYROIOXSOB,73,267,6748071.18938454
38341,ROVKYUXOHDU,30,323,1553361.0154866313
38342,QHLPCTUPEXAWZVLTS,62,393,3251723.1312940405
38343,CKQEIKMUAAG,73,43,7494285.3559869975
38344,CPHWKESQWDBVUSKDII,84,432,4299387.679438401
38345,EIPBKQZMUKSQHNNQLCKZ,58,3,1614458.75852793
38346,ODMHMTQXDZJTHT,49,273,1973763.8813967986
38347,EMLNIIBQEFW,27,334,988565.6440380731
38348,XWUYMDRZMNXPVHSZW,55,30,5874368.768940475
38349,PIRVAULMQKNQYDEYEQZC,22,455,6371867.743902505
38350,SEAGLFBJZPXFNWX,39,260,2229151.289820904
38351,ZJMOVWPECCCTVXXCS,87,473,121639.39353171078
38352,YDAJYUZYOL,52,379,7916481.418177656
38353,HERWIEBTWDXCPI,53,458,6283322.441729463
38354,UXNDSWLEMSOSLPDLBPD,67,251,6371597.8786643855
38355,JEQRCAPFSAUCA,55,3,7893940.6325765345
38356,IJWDDVWOVNTAISTOQDF,83,374,4444681.806187206
38357,XSJYSVOSKAZQR,95,377,4535397.208340693
38358,MJOVIWBPRNPUNLA,88,90,4277705.400105287
38359,VEPENGDTVQWB,96,13,5704864.426065694
38360,RDEEWRNMNKNTGTQHR,94,342,2109254.324582225
38361,GEJSGAOHEZWXWAND,76,488,1545711.9164425624
38362,OFZOEMUBIYAQAWRW,92,246,4876381.055693843
38363,EFMTOZKUHZUHWP,35,37,2567444.025796525
38364,GUUSVHXITNT,35,345,3299457.8569273343
38365,ZQVYSRJTATMYNYBMHGHQ,73,313,6529091.710889485
38366,YTSYZSXPQVJOJM,97,294,7324800.818072384
38367,CJFGIJBYBYPVZ,50,281,2779784.5009261835
38368,GGELKZAGHZWYRPOO,82,28,9684169.898688976
38369,LSEPMQDDNQMLBOOLUJBD,86,451,1077716.9802891102
38370,COEQDBERMZPKZAQL,84,476,7942529.721365874
38371,ZLNVPBHPKFTUOD,54,114,7989495.023622935
38372,MONMPVHSVMG,32,269,4893849.816939022
38373,GIAAPKHJEROPEMO,90,294,9381669.017868802
38374,MNVCUXCCLPXADOSKO,20,356,1231600.748219367
38375,PCQIEIDNFFFAFQY,36,193,8418988.942957176
38376,OZWLGOWJLWZNCYLWF,52,426,6328303.455794701
38377,ZNSCGXADBVMIZMVSUF,71,133,2721731.885039454
38378,HADIIWVTAQ,25,418,2803531.683044813
38379,UDELVXRGIJXROMKJH,22,153,5664651.934698676
38380,MBQJWZQHCXYTXZ,54,88,9771484.780075196
38381,PVLBPZYRMMUKJEREJ,98,50,5572979.542865206
38382,YLVZODCQESKQ,59,245,2406403.363163554
38383,ECPQQPYJHYBXXUCJNR,21,26,390375.1878152388
38384,LFQTSDYTFDBMMAUSDAQL,64,163,3968950.1226078672
38385,KRBICGOPCHNTKPCHOZQ,20,313,4372945.089834441
38386,MJCVPPQQEBYR,78,289,999733.4831613703
38387,DZZUJNFUUVJHZRWCGFSS,61,299,366030.1001234744
38388,QKEPUBWWNNGKP,75,129,3932545.8338822266
38389,YUCLJWMLHJU,91,174,6973708.592505804
38390,NYGGLWTFJHUJIRESFNYT,93,322,2912820.6774511877
38391,ESWRWCSDPMMJM,31,158,3567283.752913294
38392,MKGZTGISFYODQWGHP,66,419,1168338.4445929772
38393,BLQDAXDNEVHAWV,28,465,128392.76877899583
38394,BKXYBOPSTWRYR,62,430,4349420.880017822
38395,NLJSRBAAGFA,30,429,5514028.499825219
38396,TLAGAWGTLWQUAIN,76,101,5118654.72023543
38397,GKCKGHQUXVENVWKK,97,181,9377957.88930611
38398,WARBAWDTQR,57,442,6430100.665235507
38399,FRJFKLSLYRAUKARLYN,34,268,1143195.1241074607
38400,RYEPAYNLXWCEHUQHWDRP,30,428,5543378.62841885
38401,NJSRGCWQAETREBTOMA,66,431,8993839.013372045
38402,SEQMADCOGFMJDYKLN,43,58,3631776.4678221913
38403,QSWUYIRLTWNWWA,20,179,8132698.423090527
38404,CRJGPFQXOOVDXCW,52,132,3735435.7668394265
38405,YWZCOFXWISFFTNREJVD,39,213,901069.0137739098
38406,CJHHPQOWHBUVFHASI,97,308,2522895.9907479333
38407,HNXXVPZKFHQOAT,84,225,4657682.175250962
38408,ZSCIUWJVQIVWZVC,64,81,40928.242619085344
38409,DIDRQDTQJKN,85,487,4386100.775756277
38410,FNZUEKQQXWKO,48,348,1769937.240333792
38411,HUWUFZGIDTEVBWWS,34,330,731459.3852000122
38412,ZUTIBYENLVSUKMSDHA,51,417,7272999.889125499
38413,MUXXBDAGIGLQMTTTGIT,99,403,8036854.101070703
38414,NJFVFUETBEURTUQBCDDT,24,492,9942437.852256004
38415,YUUMLPVPYSBDZ,74,207,3686563.987085758
38416,MKJANCAWOTRDHHPBU,23,407,9644813.370162811
38417,PDMTURGLRRQTEONLP,98,251,7783898.898922563
38418,NYYMTQOQWJH,91,196,2362888.1190052396
38419,GUSEZHKOUXJZJB,97,399,7162492.956545612
38420,GFLEQZCJFHOF,68,482,2934106.935794077
38421,ITKTIRZMFZCGXGPI,80,226,2437503.9946976136
38422,UUYKHXVFYCG,65,97,4089157.3703783103
38423,YPQCPIIVXFFPRRFAF,79,356,2662523.619733762
38424,GDACVXZWBB,71,21,1612400.0797042865
38425,NBBEZUIWVOPUOGMDAY,31,110,1583707.4625046412
38426,RHSHLSGKAYO,54,239,4740437.216267548
38427,ERNMYJNKLZQT,89,211,7823282.731694401
38428,IBPWFXYLNSSJKSWODI,70,335,4059563.712306112
38429,XCVETKPXPROGOZXTVEY,30,436,3684397.311708063
38430,EMPTIKEZVFAWKQM,22,234,5546198.8060016
38431,CTFWWMCFAUNYRXN,67,121,8192089.185113768
38432,DPFANIGYZYH,45,59,9386631.406910015
38433,ZBNSWNTHBMCAVEAJTVPM,77,216,3859987.6631991933
38434,SNRZDKMBQYYWD,88,142,7427931.880793383
38435,DDRYXNFBQMTJNZ,73,233,3598060.352051933
38436,XOKSTXVRLGWA,25,424,8146013.004306712
38437,EIOADKIEHRKKLFDQN,93,55,8014900.861766909
38438,QRELIOKDIMMOUIPZL,73,322,9740896.869189026
38439,KSNETNYXPXJXEXH,41,213,6883170.06868665
38440,IRSBIDDKPHFQGHZXPX,96,208,372227.82272399863
38441,KKECGUKZGTMQ,82,270,7455243.321391528
38442,FJGRUDIOYNQCIO,58,295,4704982.946751946
38443,XYUXJRCFWTRHJ,75,357,8246385.737486773
38444,PPPFNXDIMKHNLVP,27,215,3097645.1630424755
38445,NETHAYWCSJHJPI,96,119,5042520.280415964
38446,LUXWWOCCWCZGJDGJ,63,362,1289944.3672060545
38447,LLFIUTIBQVOKBMEOD,21,404,3055432.9765681843
38448,COIURMQSHJOXVF,34,138,9295704.038887894
38449,OEJAIPNKINKZN,73,39,404785.5833944115
38450,PVMEOZJWRJRBZJXFLXDB,68,234,968939.202973406
38451,NKPTKUKQMNOPWWA,23,209,4864567.080751306
38452,DQCDTPYYPOEPH,87,220,4934211.123054992
38453,AOVXWSDHDHIRGHXAW,23,46,2451723.294215564
38454,VNDIPWYMWXG,73,248,3556399.458985559
38455,LCVZVOWUEULHBAUKMPR,99,326,6549566.742159515
38456,IQOMSOZRRR,25,291,6470873.332621022
38457,WUQGUIRATEYUCHTSOZ,63,124,1266052.4810167826
38458,UUVEBJJTTILUSXRDXNF,33,342,9236739.78491464
38459,JPZBIAKSVLMVVHMEHHI,80,134,8060334.074194331
38460,SQFTMLWIFNDQM,38,123,6547682.909465036
38461,AWVZMMNJUUNRPFZ,59,276,2403216.4260475584
38462,XIMNCAPSIJDMLFXOBW,68,269,7218930.726833766
38463,KKCACACAVUWQXEEJG,66,74,139505.16197624188
38464,WAHWJJPHSFLRWUCC,92,51,9748697.670368897
38465,VSLCNMIIHMYLJ,47,487,4391850.227519018
38466,HOUAOWKLIUODFZAZNL,95,102,2877674.459216562
38467,TLEKNFZWMIVKTKLQAXA,45,229,3721604.868216606
38468,NZBNPBRXYONGOMCPKEM,22,445,9996841.7123586
38469,GHSLYDOAOIRQHPSLLSXS,41,465,1190825.770472318
38470,WELBNQEMHAJOCAC,81,228,9189228.104113087
38471,JUUUUTDJQCDH,55,153,5666752.413308196
38472,SVEGMOPPUJMBVUBB,43,433,6681797.9330753
38473,QIYTJPRGHSNOCGIE,91,85,3564907.227554915
38474,NQQWGLUZXTGE,99,494,8445401.824565178
38475,JVZEOQKENUSTJFENHCEL,93,134,7297765.59490498
38476,RJPSXBPONXSAUSI,32,457,1169947.1897352457
38477,RJTNEGWPPCMVUHYSHACI,77,181,4200455.6140179895
38478,RCONSZWQKDZRSTOW,59,101,179872.89060024836
38479,IFEXFSWESLW,30,472,6568305.124466952
38480,ZZTQSCTKJV,69,73,3676017.5055491
38481,SIHXOJFZLLEZYAQLH,46,323,3321216.3421358354
38482,TQLDNMCBAUOF,96,353,6401927.823567334
38483,XKASWAYCESB,29,118,2777279.559399435
38484,ZSOGEPKBUZV,71,6,9145493.884402758
38485,LXUEIXWFVZPHWBCQM,100,75,8491353.687071951
38486,QPAKHEDWWQLUTFJOQ,38,133,3714699.1386411316
38487,OLJILOLUDOREQDAEKUEX,66,27,4326752.671441732
38488,UQGWEGUINAKGXRPRZ,24,113,3319933.4695017026
38489,MVRAYSLCZWHERLXMD,65,99,6151405.089929467
38490,PWMGVUFOSFTBXKA,21,397,4569776.116722086
38491,RJIQCYDKEIRK,99,192,1664804.371007029
38492,LCISGFZMFDBJUMDIG,41,40,3440906.799815425
38493,JVDTXYCPWRSIMEVA,51,331,3231143.4394572037
38494,LYCDAYTGBNPRHVFB,27,127,1087285.3512620092
38495,DNXZALXMITQRJQV,46,98,4358465.760586864
38496,TSYZRAJMBCOKGCZZHIAE,27,13,9849879.149283953
38497,AZLILSOZBVP,39,114,4919392.34232699
38498,CBTPHNSKPEP,91,466,1434704.2835955564
38499,UQEPPZAPNITMKMOSPOBW,94,94,2047196.626237522
38500,UDYTHPMPFVUWYIHX,63,287,2121431.128595123
38501,SUKZOOEYPYIVQS,38,265,8932468.057925291
38502,FHDJJAIWIZMQHBXIWXD,29,75,1992201.1686217275
38503,QDYKHCKUWS,33,26,3540033.3991786474
38504,TTIWNGCWXYDAQKKHBS,82,404,8239365.449509783
38505,AGSEGOYPOL,63,45,1662904.3546999104
38506,UXMJWVJLDYDOYVLBB,59,54,9761265.008596968
38507,QYVPZQFYBGCHFKYNMZDO,64,377,6177201.286898731
38508,VAQTITGEBH,36,327,3445774.8431605697
38509,UJCOXZBUXWTIIEK,71,312,5188857.359776462
38510,LPEQLJZXUD,20,424,990794.7564173858
38511,CRJJLWBZKWJOKYQDDM,98,321,6629009.475591197
38512,TCNWTDNELPLJIULUM,58,425,9848707.199152255
38513,JEROYCZFGGQQQCWIBON,25,312,9458691.25273809
38514,CNIGVZIDZPCNUMX,23,426,4591387.161777222
38515,LHBIUWUOVLQJ,70,414,8354407.595569307
38516,DFTITEDUXGHF,79,151,5307252.737729041
38517,JMLKUHMXFKJUPWGHTJM,31,219,4126995.633295944
38518,GGLFUYKNLBUHCGQMRS,22,113,1945801.9078003957
38519,IWGSWKNWGXGTTEVHCWV,27,380,5714792.567486027
38520,EEGXNSCYLEJUKIMHT,86,424,5077450.313944503
38521,SRVVOQMZKORR,23,232,419228.9085332009
38522,WKOIXEJJHF,23,69,6372959.673503296
38523,GMSSALSQKURQWSLA,69,184,5547414.680991033
38524,VQCWPERYXKAU,33,313,1233077.0382063193
38525,EEJJYAVTDD,58,37,4680551.023362075
38526,VSNBCNIYLVQD,47,469,4553371.533478328
38527,FXYOUFYRNPP,54,304,2857389.263227752
38528,SHTKTBSTKXMORQRAGDWM,56,74,2953998.4410710367
38529,XPCSKTNRRQUTASHKVCMA,83,44,6995090.27450927
38530,GZTHIUCPEZH,67,172,9929026.56450259
38531,UPQUZBBAVNAKOXDSOPDB,35,230,9375340.956223091
38532,JFEODQSBEJNHWYM,75,210,7796949.425061381
38533,ATTBKFQQLBLYPLOKFZEB,54,431,3979450.3558912906
38534,ZLCHZYHNPSSQPDP,64,286,8817051.781024598
38535,YJVGESTFUXUOMOCXTS,51,198,6102108.741368563
38536,FOHMRHFGKJJLHLYR,53,6,310978.8659254477
38537,MTETANEMPIR,80,187,1578195.7180300148
38538,UPZTXKMMENMRPG,60,27,806968.9375317985
38539,EDJOQAUWEBIGXPEATMRY,56,87,8250563.589991808
38540,HWSNPOECNMUNNXQKU,75,269,1304919.268212629
38541,LVLERNUJCCDHLQUQEKG,77,296,4994467.122522587
38542,YPIVZUYMAGNKQLABPBL,42,389,9712470.273270447
38543,MZJJZHTAHY,29,184,7833672.036114068
38544,GMPZBCFWOHPDLIMECR,57,87,8800255.203247292
38545,XZRVVAWCYPZQYKYSFVA,62,272,8625259.233293237
38546,KOEHKUAFCLGIXPRXXZ,31,305,845121.9667600124
38547,JTLJEBRBLJSOQU,41,92,393343.4995189511
38548,RLKOBGVXAASKSFUBCYVJ,24,412,5782985.222976748
38549,THTADJPYDRY,45,111,4458367.435113985
38550,EZASGVUXWXXYGNE,72,450,4526274.323060718
38551,EANGFSCHZYEXCIXFGRUB,77,358,1007899.5837464314
38552,ATZTRHBBHSPBDHM,94,85,2417749.293792248
38553,OCESWNJELLIFGKISYSBF,74,466,7109549.099104263
38554,AMCUQORWRLL,67,389,5665782.387745188
38555,LDACGXMGZXVYO,54,413,6214363.207490141
38556,TTNTZZXMWFEHRNJEO,28,470,2127222.5972888772
38557,PLZFZQKDWJKA,26,492,7579289.589114695
38558,PXNCKTLQDMTDR,75,461,3820775.5014100787
38559,YHVWVSWYOHZXWTQGSWHT,34,95,168450.37290122797
38560,DYRDQFGNNFH,71,42,2890195.1978117507
38561,MWKGMEYSEEIJIVAXEXUO,27,353,9350445.615922006
38562,BOYQAXTKSGWJKZAOFFCB,81,21,5146263.610336236
38563,QCXMTFJZUOUPUW,57,26,3954552.986018624
38564,EECOHPTBTLWRST,51,159,1072616.0354885154
38565,OKMDEZFSHKLSWYZBFB,89,53,185753.9450658789
38566,LHVUCIYKYTULHDUZIIQ,69,31,858000.9783012869
38567,IVBBQNYBBBNMLD,37,263,5666358.189142642
38568,CHJKONXHKCTQFRPLTK,29,365,4704463.53036204
38569,JFZWBSXBQN,50,490,7291657.150159344
38570,TCMZJRSBIHIAH,87,223,4147285.1944691264
38571,NNHYHWUHSMYANLKBVS,56,335,9042145.489714243
38572,OIMOXPXBDIDSW,65,159,5053572.501352586
38573,UOUTXGRUJBUH,91,93,3716945.7344318773
38574,BALKMZBKPQGX,45,499,106583.15812232498
38575,RRZKCMKMAGJXZIUFK,18,88,3345329.8603395387
38576,PKZTOZFEHY,38,357,6668883.919649778
38577,SVQVWERZFM,21,485,2417323.957904105
38578,TEMEECTJJLDSO,98,148,650988.7349487882
38579,UAQMDDMWHELJMJ,49,9,739300.1745470942
38580,QDNURNQWQCHLEFHTOISC,80,197,2493030.350002651
38581,HMJZSVKEIXRKPNAI,81,294,9787120.637542756
38582,TCKIFNIBIBLNFOSODBBS,25,343,9548276.355251463
38583,PMSLKCYQNLONHDJCXJF,50,383,7329266.3316026125
38584,EHLEGPKRHCFNCIUFLC,100,326,7043235.086229417
38585,SAFFQNFXXRE,44,483,5870872.553747007
38586,GWYJIXQTLCCOQSIYCC,31,281,4891491.286467498
38587,WSIZOSOJKF,48,169,2901793.209374502
38588,AUMFRLTMPXWHZ,64,26,1324967.8368248178
38589,KSTOHJXWFOH,86,275,2102598.7528271824
38590,IWGZRFXPKXEXV,50,285,5817517.672816808
38591,VYDDDADWOZFCHAJPQUDR,24,149,6412827.939455139
38592,RFMHIVUUXLQHYR,41,308,849170.9080793982
38593,SWWWXYPCGLOADH,18,448,4720503.28957443
38594,BYFVUKVCSIRD,19,446,1602358.6029900722
38595,DTWETMNALIC,30,107,1660876.5334411126
38596,LSXIVMDHDBUWGRHCN,82,10,1080538.9414696828
38597,RPKAYUKIDHRXN,46,42,5618117.778107213
38598,FHZAUHNIVPM,41,33,2975028.435959068
38599,ZRMGRWULSJKA,45,370,4424717.635377467
38600,KCNROTGBGJHRM,68,460,738617.7764532334
38601,SUEYURWSIDSVPKFDTJ,34,158,63741.31345951205
38602,PMNLCPLAZNYNICPXV,42,177,3084327.611320725
38603,LVWYAERDBBNAKJ,100,287,700547.708169963
38604,ULKGOSNACB,70,492,6594910.373015627
38605,IDIHDANAXUHWEMRVPAUC,56,450,6647617.486087707
38606,QEILNHLVZRLVXFRDV,96,205,5595189.634482186
38607,MEREYKQSXOLHEF,78,22,2198891.041426241
38608,UGTJRLALEXHECR,92,270,5809910.771732916
38609,OUHBADWHMUVHPJXFZQYW,73,246,7648081.0763035845
38610,EKKZBPFDUUWZXMJKOD,30,420,9376166.67791326
38611,HYVNITYSDUMSQICH,95,288,2908891.888447951
38612,QTDXLLVXAT,46,89,4068014.227532749
38613,JOSGITWPJIAGSRLDXCAX,88,91,1855529.2249730749
38614,VMCHTRXFLNA,45,17,1381097.1288877425
38615,ZSJVSHIQNBZDEWQVN,80,183,7561013.148915533
38616,FAMHWCTOBZIU,95,253,5399898.37851726
38617,MLRIJTLNISFWERRF,95,230,9810702.369086245
38618,BQXMCTMAPSIHIXAYNSP,58,415,9482419.972362904
38619,LMEHZNZHSBDRBGSVJTE,42,402,8847452.428487185
38620,WJXQRIBUXGLHRLOZGFS,29,88,8731356.550557703
38621,JVYFKKYTMPBX,24,499,9463160.831813244
38622,GEPHBMWWTAHWBHRW,51,431,9876540.123293137
38623,SAQCQKTQNW,39,413,2944351.351393083
38624,NLFTDAPTOAUM,30,398,9804086.552961111
38625,QZSLOUULEL,50,413,2960321.6471931185
38626,ASDMKUCITOQ,80,448,1178617.3502608642
38627,FYMMYFFNUNKTTPTWJ,89,423,6855782.537930947
38628,OBDNOZXHNH,27,128,4846489.887477294
38629,DEYKXMALATLRHQGDEVR,84,290,5937448.7290646145
38630,XRZINTVCYCPIOKTALRO,20,84,125469.93990625719
38631,VKQLGQLEGPMOKCCPFHN,62,10,9639641.300547307
38632,BAEROHFSJTQ,41,29,3085541.3343088143
38633,DZGENBNISQWGXOZHXQZF,51,232,5455529.396524037
38634,SWKKZUBAWZIHWUGXVQ,84,274,3884773.610590799
38635,LRCPMFFHRHMGZFACHHX,39,214,1530820.2250635524
38636,WNGRIEVALDLSLO,21,313,5348404.80548918
38637,QPLOFWHQTYFMCOJLXIXW,91,491,6854844.19245005
38638,SUPGALVWQHAI,48,157,4175819.4664714774
38639,NQCMAIMGPKIIBX,46,343,3578561.7745692823
38640,ZWTZHJRBKGUMMXGSN,76,80,8033848.217850669
38641,SDONXNHQZDZSLDG,54,259,3186767.262413299
38642,AQCMXQJOYZYTDQ,87,295,7753037.148198998
38643,DZJYGEYAWGVSXDXN,100,125,882650.7438344448
38644,LORJXKENYLOCLWLMM,41,56,6304735.1831233725
38645,XLQJWWKJUDSGY,33,417,4330514.575615456
38646,SFKQDWYPPLGA,63,370,6399526.885936115
38647,WYHDEFFFSD,45,360,8441784.666105976
38648,XZPFWCJGNO,21,473,2348105.583058252
38649,CHGWJSPGFLSVWU,20,305,250123.1884029918
38650,AMBRRDBWZP,51,461,17144.1827090506
38651,ZHTSNSLPHMGBZST,38,415,3955470.255489581
38652,XZUBNXKCDYUR,89,113,1264056.1274446938
38653,QWBJFYMFVBFOFAIL,33,294,8334371.244424857
38654,HHEYTGFYMIOLPZG,73,325,9655065.56487842
38655,XJHHGJSGBNWHQACURH,64,382,7203054.14230955
38656,XSSMODHVYGZOTMVIC,20,369,9439798.222683776
38657,QJTLLKYOBPJHUEM,64,397,8620643.67689255
38658,KJKWXTWWGQEXARYRGY,67,287,7727212.15603367
38659,PMKXVPHNSRMJVOEPR,75,138,2829843.6328537636
38660,LUQZUDREWQ,75,24,394109.1914344479
38661,DEGHBEUMTISYM,68,493,3944942.6517791585
38662,NCZNQWQRJMB,30,366,3547600.344356816
38663,SKXNLLXQQLH,23,35,1204419.8292080152
38664,KOAXUAQJPEI,54,428,3521713.9849132597
38665,EPWLOLJJRMDJWZI,45,497,5188025.292848666
38666,JBAIGJAJZRKRMM,44,342,5135876.496632597
38667,HOHKBVIQBRSSFKJNQ,69,309,9830565.32609768
38668,IOBWBLATRHJHQANONT,71,129,4425812.1949792495
38669,KASILSIAKXMRBI,24,219,341785.88217535
38670,GYAJKCODRXZQJHKRGY,47,79,1120753.5556144721
38671,KUAPIWBGSHU,87,106,4446554.27328563
38672,VOLPXKCSBMTHIP,62,86,2166552.162567041
38673,QGQOWTMUVORJUHVZFAJK,92,267,8848010.180030666
38674,MMDOGNXGZFLEK,49,367,8376496.225252253
38675,DQLQJWZQTJQBI,50,271,2201090.556002846
38676,GRPYKIZSJGFCERI,82,230,2048729.7533960862
38677,XAMJVYQOXKFCBYMVD,44,425,7046210.104242575
38678,DXNSZIIJDHZ,91,189,7296430.0271370355
38679,HGXLCUSLSINUIA,98,430,1340195.6750440109
38680,ZDTJLLXVRUD,95,384,2863041.286904933
38681,SBIUJRZKDCNU,67,362,8806946.565277318
38682,IABWYIVYYQDAC,58,430,2654085.6550683887
38683,ENHIZUQHWQFWKLCGX,27,67,1291452.7322430625
38684,HQRUOOXIDKPYBNF,61,77,6715395.854502951
38685,ADGEFXMAJNRVMNCSWTG,52,195,2104153.105254117
38686,ATZOXEUDWNNW,52,493,6201031.844830083
38687,FDAFGOMQHVSDWV,76,258,5614523.342334767
38688,VQAWNSUSJQTUSGONY,39,110,2536983.5491108308
38689,PDWKLFPKNYEL,38,70,4060910.218994899
38690,JBKSEQWZVQQVPML,51,210,1821717.244596085
38691,XIPAOHOTHHUFPXYK,79,482,1536760.190852109
38692,XOIEHLBONTAJZCYENGE,51,182,3446159.4320088495
38693,VFVIAKXEVBTNXEZBR,38,131,284814.51526757143
38694,YJYMHNUFCEPBWVJ,98,75,8863737.558137555
38695,DJQARWQMSSUQUQKT,78,432,5132027.265949037
38696,WVYEDTHCXLNOABQR,74,455,5713017.170568479
38697,MSKTKLJQNVYSCTSC,64,500,4997467.005598657
38698,TEVYEQRCGSM,29,93,9752255.891448915
38699,EKBPHELYDFX,89,368,9592469.263406532
38700,GUCOPIOPII,19,431,4671672.587059375
38701,NRERITZVXD,84,14,2553939.859255176
38702,NKZHMORRHF,86,353,8756369.8504534
38703,SWDRTABMGPNDWVL,47,2,2953069.320784442
38704,MXLRMIWPHCKNSMIKPMN,39,265,4512295.246732926
38705,KPRLNBIWDOYNLQZHHSRS,48,313,6461844.994201689
38706,YOFOQGFDYMKO,19,233,997463.4065203526
38707,IHPHRKAMLDDLB,41,250,4823856.194353937
38708,KETRNVWLIFGCE,89,328,9157862.400323011
38709,XWJXGLIMQKNB,24,466,7515032.201123237
38710,PRXGCHNXJXMXJBSMNDX,57,361,3037128.846971793
38711,FCMJGTAXEPEQCKGPXEHV,57,47,8459542.113017209
38712,JIPTEQPBMIUVYBX,64,360,4935512.467878046
38713,DPUKJPTONLZERLBJ,67,72,7275709.482741472
38714,KLEYQIXJCYRBFCFOSU,37,62,4775811.952266092
38715,PFBDOVJBDNKXSD,18,174,3426264.0764443665
38716,ROLVYZEULU,73,290,6883550.186510135
38717,CGSNDAJUTLVMQRQKGUU,81,319,9676147.769313872
38718,HONBCDPIQTZAMGJZVBM,30,432,9536440.449885324
38719,ZLXPHTRCNWCBPAIEUC,76,232,7683793.958963638
38720,JBSOCACNSMRHQY,62,61,2867553.7375256075
38721,LPUAIYHIVVFRAPOKJ,89,70,9365037.70416976
38722,IPXBCUAPCRVFKVMQDX,56,9,6208754.512648357
38723,LZKOVYMXMLYFCQQP,30,238,9984455.773236202
38724,MVTMJJRWJXYUDNMLZC,67,51,5038824.007041661
